,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
10,6636,Polkadot,DOT,polkadot-new,435,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,1144313840.6189494,1260337510.9241292,,11,904869778.0,4784458246.440913,,2022-12-07T08:50:00.000Z,5.287455015920438,180743329.83665064,13.1864,0.27429903,-3.70062932,-2.28559473,-21.72992612,-16.70622527,-25.6231206,6050507956.367845,0.7211,6663977893.89,,2022-12-07T08:50:00.000Z,,,,,,2022-12-07 08:51:58.803005+00:00
11,4943,Dai,DAI,multi-collateral-dai,1704,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,5872950669.879007,5872950669.879007,,12,,,,2022-12-07T08:50:00.000Z,0.9994702729351115,215736639.2651035,24.9701,0.0928461,-0.02901055,-0.06758,-0.0703317,-0.02432092,-0.06752294,5869839608.958417,0.6996,5869839608.96,,2022-12-07T08:50:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2022-12-07 08:51:58.803005+00:00
12,2,Litecoin,LTC,litecoin,851,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.0,71776168.72724101,84000000.0,,13,,,,2022-12-07T08:50:00.000Z,76.89073524248535,626412604.1165959,-12.3984,0.18885688,-4.22904866,-1.39506889,8.94986481,44.08286305,34.92753533,5518922386.326245,0.6578,6458821760.37,,2022-12-07T08:50:00.000Z,,,,,,2022-12-07 08:51:58.803005+00:00
13,5994,Shiba Inu,SHIB,shiba-inu,461,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,549063278876301.94,589735030408322.8,,14,,,,2022-12-07T08:50:00.000Z,9.03530769652902e-06,115896768.88465999,-27.1046,0.26368391,-3.58883492,-2.53724542,-23.90942791,-18.15410055,-25.80807014,4960955669.51251,0.5913,5328437459.16,,2022-12-07T08:50:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2022-12-07 08:51:58.803005+00:00
14,5426,Solana,SOL,solana,408,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,364531530.2548775,535382197.4127268,,15,,,,2022-12-07T08:50:00.000Z,13.569042294370476,245583333.30911195,-24.6875,-0.59207531,-4.00748087,-1.08315518,-56.69588978,-58.76116315,-58.43895135,4946343751.660024,0.5895,7264623680.35,,2022-12-07T08:50:00.000Z,,,,,,2022-12-07 08:51:58.803005+00:00
0,1,Bitcoin,BTC,bitcoin,9865,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19226643.0,19226643.0,,1,,,,2022-12-07T08:52:00.000Z,16791.204094096705,21545913296.578236,13.3719,0.10473602,-1.36723737,-0.65317005,-18.8970931,-13.87378658,-12.64388198,322838486657.33575,38.4766,352615285976.03,,2022-12-07T08:52:00.000Z,,,,,,2022-12-07 08:52:59.490995+00:00
1,1027,Ethereum,ETH,ethereum,6261,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem']",,122373866.2178,122373866.2178,,2,,,,2022-12-07T08:51:00.000Z,1228.867778204251,6143519595.575821,13.7057,-0.07554401,-2.61272241,-3.18287597,-21.59544692,-7.49612122,-24.06104819,150381301089.33212,17.9236,150381301089.33,,2022-12-07T08:51:00.000Z,,,,,,2022-12-07 08:52:59.490995+00:00
2,825,Tether,USDT,tether,44242,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,65685215611.096825,73141766321.23428,,3,,,,2022-12-07T08:51:00.000Z,1.0000748753328836,27794673798.7093,8.7246,0.00130523,-0.00342851,0.01807883,-0.00373791,-0.01043039,0.00065863,65690133813.48124,7.8294,73147242835.34,,2022-12-07T08:51:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-12-07 08:52:59.490995+00:00
3,1839,BNB,BNB,bnb,1149,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain']",200000000.0,159969257.24062917,159979963.59042934,,4,,,,2022-12-07T08:51:00.000Z,283.2779809916613,711063745.1477875,14.6168,-0.13635271,-2.14840092,-5.77180247,-14.06521407,0.87961905,1.89944174,45315768211.86113,5.4008,56655596198.33,,2022-12-07T08:51:00.000Z,,,,,,2022-12-07 08:52:59.490995+00:00
4,3408,USD Coin,USDC,usd-coin,8742,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,43014930505.12496,43014930505.12496,,5,,,,2022-12-07T08:51:00.000Z,0.9999040935810413,2518254070.461506,17.1869,0.0183999,-0.00661283,-0.01856922,-0.00588967,-0.00785399,-0.01684911,43010805097.17846,5.1261,43010805097.18,,2022-12-07T08:51:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-12-07 08:52:59.490995+00:00
5,4687,Binance USD,BUSD,binance-usd,5686,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'usd-stablecoin']",,22056131821.62442,22056131821.62442,,6,,,,2022-12-07T08:51:00.000Z,1.0005661022012058,6033749152.28122,16.9222,0.05412606,0.07064047,0.05714166,0.12145578,0.04096787,0.03042496,22068617846.398727,2.6303,22068617846.4,,2022-12-07T08:51:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2022-12-07 08:52:59.490995+00:00
6,52,XRP,XRP,xrp,854,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,50260446248.0,99989199669.0,,7,,,,2022-12-07T08:52:00.000Z,0.37924618982259384,871057438.10939,-0.6111,0.67079909,-0.90715829,-5.79792403,-18.87068301,-26.99347864,13.89335982,19061082738.337284,2.2718,37924618982.26,,2022-12-07T08:52:00.000Z,,,,,,2022-12-07 08:52:59.490995+00:00
7,74,Dogecoin,DOGE,dogecoin,608,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,8,,,,2022-12-07T08:51:00.000Z,0.09569575357645795,658946594.9510767,-23.2302,0.0920525,-5.24343379,-9.78292714,-16.91833334,53.64247652,58.24101099,12696028767.242998,1.5132,12696028767.24,,2022-12-07T08:51:00.000Z,,,,,,2022-12-07 08:52:59.490995+00:00
8,2010,Cardano,ADA,cardano,604,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano']",45000000000.0,34459271961.262,35230640457.276,,9,,,,2022-12-07T08:51:00.000Z,0.30956837224442,203696252.0192651,18.8027,0.14960379,-2.5866654,-1.71899693,-23.43557366,-27.32788842,-34.30569247,10667500729.775661,1.2714,13930576751.0,,2022-12-07T08:51:00.000Z,,,,,,2022-12-07 08:52:59.490995+00:00
9,3890,Polygon,MATIC,polygon,544,2019-04-28T00:00:00.000Z,"['platform', 'enterprise-solutions', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem']",10000000000.0,8734317475.28493,10000000000.0,,10,,,,2022-12-07T08:51:00.000Z,0.8824809033218843,270486295.15853244,-5.2477,0.54106424,-3.39064718,1.37574492,-25.25464984,7.30781277,5.79154483,7707868375.489565,0.9186,8824809033.22,,2022-12-07T08:51:00.000Z,,,,,,2022-12-07 08:52:59.490995+00:00
10,6636,Polkadot,DOT,polkadot-new,435,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,1144313840.6189494,1260337510.9241292,,11,904869778.0,4780154033.996839,,2022-12-07T08:51:00.000Z,5.282698295618001,180941618.767309,13.3139,0.18503763,-3.79359974,-2.385247,-21.80478394,-16.78823564,-25.68622373,6045064775.489813,0.7205,6657982820.86,,2022-12-07T08:51:00.000Z,,,,,,2022-12-07 08:52:59.490995+00:00
11,4943,Dai,DAI,multi-collateral-dai,1704,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,5872950669.879007,5872950669.879007,,12,,,,2022-12-07T08:51:00.000Z,0.9994597205482223,215789621.44374114,25.1723,0.0933537,-0.03350194,-0.06510796,-0.07265575,-0.01566167,-0.04017757,5869777635.310767,0.6996,5869777635.31,,2022-12-07T08:51:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2022-12-07 08:52:59.490995+00:00
12,2,Litecoin,LTC,litecoin,851,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.0,71776168.72724101,84000000.0,,13,,,,2022-12-07T08:52:00.000Z,76.87763448160817,626349193.6153889,-12.0641,0.2248863,-4.22220036,-1.43033198,8.92285001,44.12391444,34.73993101,5517982063.9030695,0.6577,6457721296.46,,2022-12-07T08:52:00.000Z,,,,,,2022-12-07 08:52:59.490995+00:00
13,5994,Shiba Inu,SHIB,shiba-inu,461,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,549063278876301.94,589735030408322.8,,14,,,,2022-12-07T08:51:00.000Z,9.028946242367495e-06,115660180.37109789,-27.1997,0.21449116,-3.67059062,-2.60928165,-23.97061441,-18.21358094,-25.85873935,4957462828.632162,0.5909,5324685886.8,,2022-12-07T08:51:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2022-12-07 08:52:59.490995+00:00
14,5426,Solana,SOL,solana,408,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,364531530.2548775,535382197.4127268,,15,,,,2022-12-07T08:51:00.000Z,13.56243707902604,245456654.93301234,-24.6912,-0.63387816,-4.06116708,-1.13678982,-56.72164825,-58.78376007,-58.45860601,4943935942.402853,0.5893,7261087365.64,,2022-12-07T08:51:00.000Z,,,,,,2022-12-07 08:52:59.490995+00:00
0,1,Bitcoin,BTC,bitcoin,9865,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19226643.0,19226643.0,,1,,,,2022-12-07T08:52:00.000Z,16791.204094096705,21545913296.578236,13.3719,0.10473602,-1.36723737,-0.65317005,-18.8970931,-13.87378658,-12.64388198,322838486657.33575,38.4766,352615285976.03,,2022-12-07T08:52:00.000Z,,,,,,2022-12-07 08:54:00.217407+00:00
1,1027,Ethereum,ETH,ethereum,6261,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem']",,122373866.2178,122373866.2178,,2,,,,2022-12-07T08:52:00.000Z,1228.4803667698468,6143973089.288006,13.7935,0.07699465,-2.6411567,-3.21399197,-21.62078705,-7.53372001,-24.18073059,150333892054.2871,17.9179,150333892054.29,,2022-12-07T08:52:00.000Z,,,,,,2022-12-07 08:54:00.217407+00:00
2,825,Tether,USDT,tether,44242,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,65685215611.096825,73141766321.23428,,3,,,,2022-12-07T08:52:00.000Z,1.000085101174106,27809507466.291256,8.8855,0.00276864,-0.00265809,0.01864071,-0.00244963,-0.00683908,0.00338955,65690805500.06674,7.8295,73147990771.42,,2022-12-07T08:52:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-12-07 08:54:00.217407+00:00
3,1839,BNB,BNB,bnb,1149,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain']",200000000.0,159969257.24062917,159979963.59042934,,4,,,,2022-12-07T08:52:00.000Z,283.2763251577233,711377901.9772271,14.7181,0.00484236,-2.10529841,-5.75794965,-14.06558375,0.86596811,1.80985005,45315503329.33595,5.4008,56655265031.54,,2022-12-07T08:52:00.000Z,,,,,,2022-12-07 08:54:00.217407+00:00
4,3408,USD Coin,USDC,usd-coin,8742,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,43014930505.12496,43014930505.12496,,5,,,,2022-12-07T08:52:00.000Z,0.9999003153905326,2518799290.005626,17.1718,0.01343965,-0.01567406,-0.01982643,-0.00476541,-0.01068738,-0.02453463,43010642578.576294,5.1261,43010642578.58,,2022-12-07T08:52:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-12-07 08:54:00.217407+00:00
5,4687,Binance USD,BUSD,binance-usd,5686,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'usd-stablecoin']",,22056131821.62442,22056131821.62442,,6,,,,2022-12-07T08:52:00.000Z,0.999224650767216,6040303906.108938,17.2398,-0.08461184,-0.07577514,-0.0956714,-0.00987469,-0.06645343,-0.10057914,22039030616.738342,2.6268,22039030616.74,,2022-12-07T08:52:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2022-12-07 08:54:00.217407+00:00
6,52,XRP,XRP,xrp,854,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,50260446248.0,99989199669.0,,7,,,,2022-12-07T08:52:00.000Z,0.37924618982259384,871057438.10939,-0.6111,0.67079909,-0.90715829,-5.79792403,-18.87068301,-26.99347864,13.89335982,19061082738.337284,2.2718,37924618982.26,,2022-12-07T08:52:00.000Z,,,,,,2022-12-07 08:54:00.217407+00:00
7,74,Dogecoin,DOGE,dogecoin,608,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,8,,,,2022-12-07T08:52:00.000Z,0.09569387123883777,659283835.8973026,-21.9118,0.28728637,-5.24702567,-9.75388881,-16.89680179,53.63200424,58.20491315,12695779036.07226,1.5132,12695779036.07,,2022-12-07T08:52:00.000Z,,,,,,2022-12-07 08:54:00.217407+00:00
8,2010,Cardano,ADA,cardano,604,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano']",45000000000.0,34459271961.262,35230640457.276,,9,,,,2022-12-07T08:52:00.000Z,0.3095627224097281,203740777.45973098,18.8808,0.31476288,-2.55835889,-1.7566089,-23.39721808,-27.3378367,-34.39294366,10667306040.585476,1.2714,13930322508.44,,2022-12-07T08:52:00.000Z,,,,,,2022-12-07 08:54:00.217407+00:00
9,3890,Polygon,MATIC,polygon,544,2019-04-28T00:00:00.000Z,"['platform', 'enterprise-solutions', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem']",10000000000.0,8734317475.28493,10000000000.0,,10,,,,2022-12-07T08:52:00.000Z,0.8817370195820817,270857173.6055698,-5.0244,0.52806103,-3.44851499,1.29742124,-25.35047501,7.1979214,5.61567751,7701371058.741426,0.9179,8817370195.82,,2022-12-07T08:52:00.000Z,,,,,,2022-12-07 08:54:00.217407+00:00
10,6636,Polkadot,DOT,polkadot-new,435,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,1144313840.6189494,1260337510.9241292,,11,904869778.0,4772857504.0037,,2022-12-07T08:52:00.000Z,5.274634671248464,181445970.9929225,13.6736,0.14208827,-3.93948717,-2.54794554,-21.92989592,-16.91749847,-25.86037578,6035837458.518199,0.7194,6647819932.6,,2022-12-07T08:52:00.000Z,,,,,,2022-12-07 08:54:00.217407+00:00
11,4943,Dai,DAI,multi-collateral-dai,1704,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,5872950669.879007,5872950669.879007,,12,,,,2022-12-07T08:52:00.000Z,0.9990348395037844,215795635.4234833,25.2025,0.04726304,-0.06490753,-0.11273692,-0.11055483,-0.06371552,-0.11083709,5867282329.896217,0.6993,5867282329.9,,2022-12-07T08:52:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2022-12-07 08:54:00.217407+00:00
12,2,Litecoin,LTC,litecoin,851,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.0,71776168.72724101,84000000.0,,13,,,,2022-12-07T08:52:00.000Z,76.87763448160817,626349193.6153889,-12.0641,0.2248863,-4.22220036,-1.43033198,8.92285001,44.12391444,34.73993101,5517982063.9030695,0.6577,6457721296.46,,2022-12-07T08:52:00.000Z,,,,,,2022-12-07 08:54:00.217407+00:00
13,5994,Shiba Inu,SHIB,shiba-inu,461,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,549063278876301.94,589735030408322.8,,14,,,,2022-12-07T08:52:00.000Z,9.014238597829384e-06,115932788.02578467,-26.7665,0.14090051,-3.82331119,-2.75628874,-24.06524937,-18.34695737,-26.01059937,4949387401.09752,0.5899,5316012273.6,,2022-12-07T08:52:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2022-12-07 08:54:00.217407+00:00
